Name,S1_Ct_Cp13,S2_A_Ct_Cp13,S2_B_Ct_Cp13,S3_Ct_Cp13,S4_A_Ct_Cp13,S4_B_Ct_Cp13,S1_LI_Cp13,S2_LI_Cp13,S3_LI_Cp13,S3_A_LI_Cp13,S3_B_LI_Cp13
CpCp13_RS06585,5.637579,5.502195,4.666337,4.57008,4.903262,4.964793,11.567411,4.666718,3.731937,6.64291,6.909931
CpCp13_RS06590,7.293418,2.59137,2.203967,2.619576,1.463501,1.319024,10.58539,2.820619,2.29143,4.282723,3.898541
CpCp13_RS06595,11.112598,13.28049,11.43628,13.516063,15.911316,9.125803,20.249618,11.151283,7.926748,33.863387,18.224635
CpCp13_RS06600,5.464818,5.517499,4.223383,5.360126,4.507159,2.843548,9.254175,4.439864,4.116548,3.517212,6.360134
CpCp13_RS06605,5.621668,5.374693,9.642355,5.283553,8.049255,5.001298,10.58539,6.111342,6.015004,19.272254,28.396129
CpCp13_RS06610,0.878547,0.514469,1.476757,1.07099,0.560349,0,1.56889,0,1.535361,1.639781,1.129599
CpCp13_RS06615,120.679433,159.421233,152.157254,132.088813,106.256268,126.261411,704.246179,198.683891,246.169593,207.295694,207.234375
CpCp13_RS06620,3.939499,4.033986,4.643798,6.648179,3.844517,3.104049,4.997589,2.646276,1.881072,3.616207,2.975484
CpCp13_RS06625,2.073928,1.808791,2.060332,1.952444,1.407212,1.381029,3.589752,2.591595,1.028206,3.568936,3.498691
CpCp13_RS06630,18.200172,28.547841,17.29951,27.733584,20.729144,27.245687,22.248019,19.975736,28.398996,18.198249,51.189729
CpCp13_RS06635,19.357259,9.92617,8.793993,8.305155,7.74148,9.33306,25.785676,6.259636,4.02291,9.374201,12.37711
CpCp13_RS06640,0.644896,0.96963,0.927757,1.392894,0.77818,0.818251,2.827226,1.142699,1.827615,1.789252,2.241028
CpCp13_RS06645,2.234427,3.814137,3.218591,3.173562,2.769519,2.305437,11.146684,3.373143,4.110438,5.740756,3.983723
CpCp13_RS06650,10.986532,7.423404,7.102827,3.434128,2.695139,2.83392,16.349582,8.657278,14.769397,7.886933,1.358271
CpCp13_RS06655,3.57889,3.938353,3.431823,4.457184,2.297985,2.577403,9.5795,2.755777,3.777896,4.931461,3.783183
CpCp13_RS06660,14.843985,7.032773,3.902858,4.42465,4.289572,3.060666,23.162374,5.708396,1.679065,5.379775,7.257535
CpCp13_RS06665,51.387117,10.942489,9.979164,14.474403,11.918331,15.273426,72.995639,14.117171,11.225606,17.438633,21.210422
CpCp13_RS06670,37.015175,11.66684,10.86925,11.362479,8.02565,9.142158,41.820184,8.593284,7.330112,17.614426,22.582873
CpCp13_RS06675,53.33432,10.927713,9.275311,12.719664,9.598579,5.046419,57.332259,6.906454,9.468061,16.853309,13.54473
CpCp13_RS06680,0.369156,1.080873,0,0.500021,1.765896,0.309471,1.098718,2.647111,1.612856,1.722546,1.77992
CpCp13_RS06685,1.698933,0.397952,0.761533,1.104575,0,0.79758,2.123741,0.417688,0,0,0.655325
CpCp13_RS06690,2.158201,2.808497,2.090055,3.536804,2.209247,1.25085,2.934166,0.982593,1.396927,1.491932,1.969854
CpCp13_RS06695,2.173985,1.0912,1.131083,1.556461,1.386597,0.416571,2.495734,1.145315,1.08551,1.739004,1.397609
CpCp13_RS06700,6.074937,7.489326,8.061641,7.578866,3.058957,4.824708,11.419458,5.895556,8.381562,11.935458,5.652625
CpCp13_RS06705,0.187022,0.156455,0.299397,0.470453,0.340815,0.537547,0.397595,1.532665,0,0.498673,0.687044
CpCp13_RS06710,0.259665,0.844765,1.131598,1.367784,0.55206,0.773983,1.030454,0.709327,1.008433,1.615524,4.358816
CpCp13_RS10705,0.226788,0,0,0.92155,0,0,0.674987,0,0,0,0.728985
CpCp13_RS06715,0.717846,2.062165,1.517778,2.75185,1.036647,1.998382,1.814029,2.497423,1.656911,4.550393,1.872075
CpCp13_RS06720,0.447334,1.047819,1.002569,0.969459,0,0.300007,1.065118,1.099783,1.563533,0,0.862744
CpCp13_RS06725,174.358496,18.888945,18.633645,16.900594,21.370867,22.890558,152.713294,45.081691,38.017908,38.269975,48.627071
CpCp13_RS06730,5.233804,7.33473,6.64202,6.301485,1.997209,4.350106,9.985478,6.415399,5.472366,3.339738,6.758164
CpCp13_RS06735,8.708892,11.299071,6.574333,8.335016,12.639327,10.492234,22.505595,11.11153,3.645457,25.307,20.282949
CpCp13_RS06740,6.848644,2.179623,2.711146,5.041558,1.8992,2.24662,18.16798,5.490518,2.60191,2.778866,5.742848
CpCp13_RS06745,4.875893,12.690134,3.794411,4.036011,3.455458,0.908347,17.737009,6.659736,9.467977,15.167842,5.224349
CpCp13_RS06750,2.732668,2.823929,4.052968,3.846542,2.05051,3.05447,11.322727,2.415091,2.809205,3.000259,3.61689
CpCp13_RS06755,3.670649,1.924925,4.911462,2.226216,1.747157,1.285986,7.174585,3.5918,0.957444,2.045121,2.993755
CpCp13_RS06760,12.250791,7.138264,3.415001,5.531219,1.943712,4.29198,26.666219,3.746135,5.325784,7.963188,6.46519
CpCp13_RS06765,10.208992,6.245981,14.300316,7.326801,4.373353,6.386874,24.489385,4.994846,2.662892,14.219979,7.5917
CpCp13_RS06770,1.877516,2.133274,1.099081,1.897828,0.893661,0.657775,4.420391,1.722361,2.448637,2.615169,3.693108
CpCp13_RS06775,90.216322,33.018678,0,15.274715,0,9.453779,109.082361,57.76027,0,0,27.186649
CpCp13_RS06780,3.900749,2.855306,2.276667,3.082072,2.591616,1.090027,9.432948,2.663918,5.680837,6.067191,5.224396
CpCp13_RS06785,0.978562,1.97599,2.741454,2.970856,1.506545,1.47097,1.908182,4.977563,4.71765,6.298122,4.230134
CpCp13_RS06790,0.868441,1.589224,0.988386,3.12455,2.250235,2.548114,2.584738,2.780063,4.268532,3.039224,5.583028
CpCp13_RS06795,0.305701,1.074096,1.027712,1.366436,0.974903,0.922593,1.182815,1.127363,0.534248,0.570582,1.473968
CpCp13_RS06800,4.500865,1.19803,1.528392,3.510052,3.044696,2.286769,12.381062,4.19148,1.191784,7.637024,5.699341
CpCp13_RS06805,6.904611,17.506984,15.554456,20.825682,8.62611,10.741138,29.660028,29.458656,51.003133,57.129025,50.337246
CpCp13_RS06810,1.744238,0.928555,2.665366,1.073893,1.011362,2.658601,6.135251,2.274076,0,0,0.509697
CpCp13_RS06815,2.221015,4.651177,3.296532,4.920956,3.940195,2.268834,4.596633,2.290246,1.285257,4.66707,4.066046
CpCp13_RS06820,0.814847,1.385324,2.945553,1.744569,2.011821,1.850989,2.346991,1.507878,0.459367,4.906084,2.619239
CpCp13_RS06825,0.15603,0.913698,0,0,0,0,0,0.31967,0,0,0.752313
CpCp13_RS06830,0.342839,0.669212,1.814219,1.444721,2.186676,1.53285,1.133768,2.185245,1.997169,2.132997,1.714255
CpCp13_RS06835,6.26906,12.237021,10.407618,8.805919,2.961846,16.350394,17.276457,4.756995,24.346437,26.00224,13.434158
CpCp13_RS06840,48.282302,21.748994,62.429319,55.336959,94.754207,68.497953,154.756426,152.183893,64.90679,69.321107,47.753356
CpCp13_RS06845,2.494665,3.984147,2.11783,3.174227,3.857289,3.802418,4.724911,2.787821,5.284499,4.232924,5.831884
CpCp13_RS06850,2.548785,3.406899,2.949319,3.977675,5.654436,3.1586,7.173658,3.632616,4.35746,3.102541,3.473036
CpCp13_RS06855,1.837309,2.534601,2.746848,3.015071,4.056443,2.399243,6.598857,3.90901,3.087411,6.429904,6.104593
CpCp13_RS06860,0.091999,1.077474,0.128868,0.186918,0,0.616996,0.547631,0.565454,0,0,0.295721
CpCp13_RS06865,5.428878,5.887228,2.816495,4.493743,3.847348,2.359851,11.370406,4.943353,7.027839,11.258705,8.402121
CpCp13_RS06870,1.718392,7.547063,2.768106,4.422357,3.288042,3.457353,3.835831,3.344567,2.252314,5.61282,4.695052
CpCp13_RS06875,0.963148,9.165179,14.840497,5.381396,7.678863,4.037135,2.866613,3.453227,2.104014,8.988431,11.222777
CpCp13_RS06880,0.741142,1.827396,0.98352,1.53223,0,0.130803,1.741467,0.799175,0,1.456126,1.379241
CpCp13_RS06885,6.275119,3.476024,4.751305,7.695609,6.490309,2.274838,12.114556,6.949352,1.481957,4.748236,7.904738
CpCp13_RS06890,0.812656,1.65525,0.395942,0.909307,0.450716,0.355443,1.682577,0.723891,0.617482,1.978432,0.908591
CpCp13_RS06895,1.338988,0.739716,1.203213,0.855498,0.322274,0.847171,1.203086,0.517601,1.324547,0,0.730874
CpCp13_RS06900,8.163424,7.123546,5.91464,6.672528,6.348124,4.112884,26.002322,4.654991,6.676447,3.189966,7.368014
CpCp13_RS06905,103.539354,78.234498,140.354955,27.143947,42.605694,22.399795,208.75606,41.057177,0,62.339689,10.736013
CpCp13_RS06910,57.292257,38.814312,39.592665,42.82567,28.669756,33.850435,104.646771,32.310413,33.951876,40.526941,47.509352
CpCp13_RS06915,19.429514,3.447804,13.195648,11.164879,22.531658,9.871617,14.018903,26.537791,10.289482,10.989271,20.818047
CpCp13_RS06920,70.446369,35.797862,41.999412,35.880842,29.706885,25.867795,129.09385,24.452382,22.892924,38.033138,38.364221
CpCp13_RS06925,5.776587,9.820797,9.222677,11.105556,5.546389,7.706557,14.234924,7.635434,6.513061,9.274687,9.383947
CpCp13_RS06930,15.119877,15.368006,16.124652,16.238441,14.265778,16.300397,35.503922,14.663769,15.635331,26.161283,24.252701
CpCp13_RS06935,13.265416,7.97806,10.646767,8.255551,11.433601,9.858329,23.048833,9.989693,6.265629,10.706808,12.907331
CpCp13_RS06940,10.671405,5.384696,6.711366,7.178027,4.784522,4.138314,22.254484,5.651737,8.03493,10.387995,8.4783
CpCp13_RS06945,13.491839,6.549805,11.554698,9.516076,4.23576,5.508736,24.447123,5.872078,8.551797,7.828634,10.224087
CpCp13_RS06950,12.791418,5.191465,4.139395,6.061218,5.519806,6.441066,30.406573,4.06507,4.426626,7.485495,8.141916
CpCp13_RS06955,14.254717,5.876355,8.722218,9.235761,6.564516,8.714461,39.20982,7.169384,8.543739,10.085304,9.511433
CpCp13_RS06960,12.945269,7.037725,6.926199,7.999745,7.008315,5.411752,36.587167,9.145494,9.001326,12.818009,8.498841
CpCp13_RS06965,8.920493,7.368531,6.54673,7.517497,7.165759,5.726407,23.741203,6.444963,8.246376,11.74295,9.967281
CpCp13_RS06970,11.049035,10.037654,7.008458,8.847754,8.125733,8.078107,31.230591,7.972772,4.857723,11.673218,12.583225
CpCp13_RS06975,15.209344,7.33473,6.46657,7.29518,5.13568,4.800117,25.3498,5.278957,4.690599,8.015372,7.937248
CpCp13_RS06980,22.49942,17.169158,11.070852,12.259223,13.008898,10.686535,52.547545,14.886601,14.480564,15.465389,12.292697
CpCp13_RS06985,42.487716,17.620102,14.015468,15.025716,13.17967,14.952409,92.144557,18.122566,14.571663,14.886045,15.614924
CpCp13_RS06990,265.218982,104.850568,75.241983,69.075953,81.572185,91.669448,401.584278,76.642234,44.701666,77.580475,118.191254
CpCp13_RS10715,0.441103,0,0,0,0,0,0,0,0,8.233054,0
CpCp13_RS06995,17.314551,26.80491,16.168983,14.287157,22.848535,22.022986,25.470441,15.494217,31.30257,26.002247,26.2286
CpCp13_RS07000,3.867122,0.984588,0,1.366436,2.144786,2.819034,12.01012,2.066833,0,6.276405,2.161819
CpCp13_RS07005,0.081266,0,0,0.110074,0.518323,0,0,0,1.420209,0,0
CpCp13_RS07010,0.915482,1.631603,1.226613,2.102638,1.269363,0.934309,0.473869,1.467873,2.086838,1.485843,1.1515
CpCp13_RS07015,2.351738,1.652589,2.283988,2.548337,1.399973,1.472062,6.43951,3.21212,2.739953,3.511558,3.930896
CpCp13_RS07020,0.812656,0.839796,0.937451,0.971241,0.609792,0.240447,1.138214,1.175258,0.835417,0.892234,0.614635
CpCp13_RS07025,6.129655,9.78947,8.586156,13.20868,10.662487,8.408648,4.975545,10.274956,14.607643,15.60111,10.747165
CpCp13_RS07030,1.484614,1.448961,0.937851,1.636324,1.021174,1.610636,3.768847,2.624158,2.034927,4.61831,3.555708
CpCp13_RS07035,6.851974,7.814521,6.326738,6.917283,7.693008,7.056488,12.602724,6.30928,4.933358,11.49573,6.021804
CpCp13_RS07040,5.621668,10.077549,12.21365,6.215944,8.781006,5.001298,11.268318,7.991754,16.04001,10.706808,18.807826
CpCp13_RS07045,1.349836,4.194234,2.160904,1.716408,1.757028,2.217003,2.54169,2.031802,1.925707,3.599181,1.593884
CpCp13_RS07050,28.950874,17.131834,15.538253,16.923879,24.490774,20.846758,62.402581,16.233251,23.433452,29.577556,26.64442
CpCp13_RS07055,3.070803,4.131081,5.347746,6.351505,2.646757,4.870332,10.127683,4.761045,4.351279,6.970815,6.936219
CpCp13_RS07060,3.250624,3.107816,2.137279,2.875403,0.846242,2.00209,9.576096,1.766884,3.478063,3.714607,2.452268
CpCp13_RS07065,3.366718,6.798347,5.420636,7.285851,8.3919,7.137079,16.124698,8.245461,13.525802,13.001124,15.175627
CpCp13_RS07070,1.612514,12.590324,9.250081,13.832923,7.836068,5.922192,10.512795,50.027123,46.967548,91.724463,75.774311
CpCp13_RS07075,16.309902,19.201619,18.968912,25.264149,18.1979,17.349986,6.717451,3.22811,1.860536,4.768971,2.737675
CpCp13_RS07080,16.945385,30.491845,29.512352,44.029605,26.492078,29.672946,9.7644,4.563193,4.208027,7.3031,7.256106
CpCp13_RS07085,13.995744,38.335123,35.667786,43.295778,33.97897,31.489657,9.809191,3.514892,6.312041,10.954651,5.950007
CpCp13_RS07090,36.866838,51.070508,43.756432,53.909418,57.64766,55.033049,25.72086,4.223285,8.31342,11.838422,11.977884
CpCp13_RS07095,21.102414,29.021139,25.52853,42.225112,15.294785,31.62864,18.556619,9.170866,8.381562,17.903187,7.708125
CpCp13_RS07100,13.771463,36.842654,25.459504,39.863363,38.56771,27.895304,16.228728,10.025498,7.940955,11.090564,14.044075
CpCp13_RS07105,3.635107,3.581925,6.071112,6.20202,4.124293,4.629683,7.802273,4.296642,4.275899,5.871475,7.583801
CpCp13_RS07110,105.788513,55.37325,66.227476,63.640062,37.69462,44.590083,164.464864,61.751816,41.313404,49.638525,62.690063
CpCp13_RS07115,3.391956,5.320445,5.599753,7.79406,2.704295,6.499537,10.636291,7.693925,6.351246,3.391597,6.230336
CpCp13_RS07120,1.051673,3.919047,3.481962,2.589977,1.829376,3.205961,4.268302,0.783505,1.670834,1.784468,1.22927
CpCp13_RS07125,1.075574,0.839796,1.7075,1.748234,2.28672,2.0438,2.560981,2.497423,1.879689,0.669175,2.304881
CpCp13_RS07130,0.66374,0.896955,1.859477,1.383129,0,1.02725,1.823526,1.046041,0,0,0.656469
CpCp13_RS07135,15.657938,5.63018,8.465354,10.557803,8.979403,7.484337,17.680391,9.989693,8.401238,10.254407,9.492213
CpCp13_RS07140,4.057517,7.425145,6.006526,8.150161,5.587598,4.483797,5.62649,3.873072,4.834755,9.036242,6.965861
CpCp13_RS07145,5.572499,2.330862,3.902858,5.930518,6.346815,10.677811,8.292702,8.970336,0,0,8.316385
CpCp13_RS07150,20.199002,26.678091,30.831114,33.604584,36.584092,35.523005,37.900603,13.944337,16.786713,27.660927,30.875887
CpCp13_RS07155,1.548629,1.051436,0.471577,1.003206,0.787326,0.301043,1.068795,0.36786,1.568931,2.094542,1.046082
CpCp13_RS07160,2.247889,0.38716,1.018712,0.985069,1.686747,0.554251,0.098388,0.40636,0,0.617002,1.487625
CpCp13_RS07165,8.267892,7.448623,1.187826,10.337385,2.704295,7.819756,6.940631,6.949351,7.409787,3.956864,5.451544
CpCp13_RS07170,0.412051,0,0,0.372081,0,0,1.635181,0.5628,0,0,0.882997
CpCp13_RS07175,0.115407,0,0,0.468954,0.73608,0,0.686969,0.94577,0,0,0.370963
CpCp13_RS07180,4.98592,9.875493,7.497596,12.612992,5.845751,5.040348,6.54687,6.459501,2.562784,6.158427,3.888836
CpCp13_RS07185,83.731603,27.568469,28.73311,23.91263,21.447859,16.914206,82.402767,23.424108,14.691819,37.658427,22.879252
CpCp13_RS07190,7.281399,3.807074,5.828268,4.40296,3.317269,1.744043,20.510616,3.729485,4.544669,2.426876,5.433372
CpCp13_RS07195,2.708854,2.73994,3.104546,3.368932,1.413609,2.559911,4.910703,2.320838,0.860733,0.919271,2.533041
CpCp13_RS10720,6.050992,0,8.475969,12.294075,0,0,0,12.397117,0,0,0
CpCp13_RS10865,0,0,0,2.75961,0,0,0,0,0,0,0
CpCp13_RS07210,0,0,0,0,0,0,7.787578,0,0,0,0
CpCp13_RS07215,0.609492,0,0,0.275185,0,0,1.209352,0,0,0,0.653049
CpCp13_RS07220,0,0,0,0,0,0,0,0,0,0,0
CpCp13_RS07225,0,0,0,0,0,0,0,0,0,0,1.08091
CpCp13_RS07230,0,0,0,0,0,0,15.042112,0,0,0,0
CpCp13_RS07235,0,0,0,0,0,0,0.513707,0,0,0,0
CpCp13_RS07240,3.187783,0.90326,2.304675,1.392852,0.983812,0.172412,6.733266,0,1.797101,2.878983,0.330542
CpCp13_RS07245,8.149475,0,0,0,0,0,0,8.348217,0,0,0
CpCp13_RS07250,0.690758,0.118971,0.113833,0.357741,0.259162,0.136253,0.181403,0.083247,0,0,0
CpCp13_RS07255,20.133761,0,14.101251,3.408889,0,0,22.471508,0,0,0,0
CpCp13_RS07260,2.735282,1.293344,1.332683,0.644336,0.650162,1.139401,5.00596,0.487302,0.593816,1.585503,1.037598
CpCp13_RS07265,0.526257,0.503138,0.330969,0.247303,0.274003,0.072028,1.790055,0.308052,0.187693,1.002289,0.345224
CpCp13_RS07270,0.126831,0.123785,0,0.057264,0,0,0.188743,0.086616,0,0.394543,0.135895
CpCp13_RS07275,0.090575,0,0,0,0.577698,0,0.269577,0.185567,0,0,0.291143
CpCp13_RS07285,0,0,20.500975,9.911965,0,0,54.449995,14.992563,0,0,23.52237
CpCp13_RS07290,4.641402,0,0,0,0,0,0,0,0,0,22.378949
CpCp13_RS07295,0,0,0,7.915634,0,0,0,0,0,0,0
CpCp13_RS07300,0,0,0,4.523991,0,0,9.940765,0,0,0,0
CpCp13_RS10725,3.445881,0,19.307366,9.33487,0,34.66505,0,0,0,0,0
CpCp13_RS07305,1.907975,2.607018,3.028957,2.584346,1.622577,1.279596,2.839349,1.303003,0,0,1.43103
CpCp13_RS07310,0.800527,1.98877,0.883483,1.544322,0.92834,1.138834,1.805004,1.789199,0.423943,1.358326,0.779761
CpCp13_RS07315,2.157096,0.526324,1.636682,2.008724,1.433152,1.808339,197.286052,54.137691,52.619733,56.198406,65.14846
CpCp13_RS07320,1.848023,2.663842,3.624082,2.714945,3.71742,2.669453,124.729005,70.073473,48.19602,88.885233,83.52941
CpCp13_RS07325,0,0,0.099708,0.19283,0.227003,0.358038,0.317786,0.145835,0.621989,1.328582,1.029626
CpCp13_RS07330,5.18454,2.746876,2.489925,1.772331,2.204514,2.152458,17.782072,2.630198,2.15728,4.147194,3.094959
CpCp13_RS07335,266.88647,107.255352,131.944601,131.131218,100.131686,140.38369,358.2286,203.706112,182.907658,244.184032,218.674942
CpCp13_RS07340,3.937254,2.443042,2.045348,3.249244,1.496762,2.098447,7.682944,1.923149,4.101139,6.813423,2.430601
CpCp13_RS07345,12.291424,7.73312,3.130417,7.705181,4.535329,5.1095,24.489385,6.659795,0,13.27198,5.224396
CpCp13_RS07350,2.915761,4.591446,5.079599,5.077786,3.125567,4.68328,7.803057,6.124334,5.994853,6.859889,6.615818
CpCp13_RS07355,0.688991,1.241437,1.930218,1.435748,1.690185,0.888609,4.574507,1.737338,1.852447,0,1.022164
CpCp13_RS07360,4.634554,6.784885,3.245942,15.693722,7.389956,15.540974,10.345352,4.747577,0,21.625633,29.794578
CpCp13_RS07365,1.500288,1.757111,2.521847,3.048203,4.30607,2.515446,4.242036,1.229501,2.621925,1.400121,2.170134
CpCp13_RS07370,3.492907,1.123205,1.442361,1.572486,1.996027,1.591033,5.708744,1.613242,1.058541,1.884221,2.88802
CpCp13_RS07375,4.152583,2.353274,3.152308,2.032136,2.05051,1.796747,10.046927,4.061743,2.341004,1.000086,2.41126
CpCp13_RS07380,0.21017,0,0.117759,0.11387,0,0,0.250211,0.172236,0,0,0
CpCp13_RS07385,1.247574,0.365284,1.165032,1.070229,0.39786,0.209174,2.042233,1.107599,0.72676,0.776186,1.136223
CpCp13_RS07390,68.917623,161.430217,57.922097,70.011525,21.978304,11.555017,184.607286,42.358993,60.220701,192.948951,143.993515
CpCp13_RS07395,1.320859,1.974851,1.653372,2.283956,0.716989,1.225102,2.425675,1.957634,2.455693,0.524541,1.716372
CpCp13_RS07400,2.341479,0.452027,1.153351,1.254669,0.984677,0.776536,5.590463,1.159753,0.899341,0.960505,2.315827
CpCp13_RS07410,3.894313,1.88469,2.524621,3.313119,1.436936,2.590162,6.226369,3.560683,1.687377,3.604272,3.931229
CpCp13_RS07415,4.563377,4.026713,4.378206,5.757718,6.379363,4.19241,9.860873,4.610627,2.184937,10.500908,7.434717
CpCp13_RS07420,2.252908,3.015504,1.622971,2.484839,2.873872,0.863387,4.789514,2.110034,2.249836,2.402848,2.379428
CpCp13_RS07425,3.33789,1.53305,0.733423,2.17193,1.878487,1.646013,3.798503,1.340898,1.715689,0.610791,2.945297
CpCp13_RS07430,3.620014,1.730488,1.034849,1.501009,1.884812,1.734133,7.036232,1.210872,1.291099,0,3.324616
CpCp13_RS07435,3.021707,4.021557,2.308733,5.023096,4.380197,2.763448,7.358313,1.688399,4.800707,7.690806,5.297979
CpCp13_RS07440,0.714577,1.230735,0.471035,1.480306,0.804295,0.704759,1.62637,2.066833,0.734591,1.569101,3.242729
CpCp13_RS07445,0.519567,0.468083,0.335902,1.082695,0.509826,1.608236,1.546385,0.491296,0,1.491932,0.513875
CpCp13_RS07450,156.112683,1523.636916,1395.36051,986.785945,711.220135,847.555403,132.753562,1127.053913,0,416.256492,1601.006082
CpCp13_RS07455,32.661036,46.228758,38.161278,42.561951,57.262379,50.348846,46.531271,38.690239,32.461924,52.004495,55.726891
CpCp13_RS07460,7.175685,4.339789,4.646708,5.337726,3.601378,3.234578,15.299985,3.374082,2.878108,2.634727,4.197163
CpCp13_RS07465,3.055949,0.47721,1.483956,0.717474,1.559301,1.502961,4.244524,2.337421,0.712083,2.281534,1.833632
CpCp13_RS07470,6.581663,5.929483,22.693683,5.486056,3.229135,0,9.041064,0,0,0,6.509559
CpCp13_RS07475,1.480651,1.494924,1.001257,1.037347,0.325648,0.342417,2.431368,0.418416,1.784556,0,0.164117
CpCp13_RS07480,26.176005,19.536245,24.444144,33.717309,37.646527,30.119067,87.836913,57.834895,89.69716,143.696209,108.06219
CpCp13_RS07485,3.441838,0.916141,2.775829,2.825429,2.660911,1.923576,2.793798,2.136833,0,3.893385,1.676277
CpCp13_RS07490,0.912456,0.667908,2.236726,1.853878,1.091207,0.956164,2.036804,0.701031,0,1.064419,2.749682
CpCp13_RS07495,29.60077,910.032404,891.464802,1643.860073,1840.778407,1885.935745,66.075477,1182.58317,1681.248372,3453.05816,2687.947255
CpCp13_RS07500,0,7269.924712,7268.370419,6947.77859,9482.935138,10295.305339,0,10113.024302,4936.828053,7770.121177,11207.042575
CpCp13_RS07505,126.542252,18.760008,35.89973,36.883776,20.43301,32.227751,143.02296,13.126911,55.986585,119.588476,0
CpCp13_RS07510,5.359138,7.717042,11.321804,9.162918,2.801747,5.597434,17.519266,7.919757,1.535361,9.838688,14.967189
CpCp13_RS07515,4.648743,1.944473,3.721004,2.674917,2.563749,1.289279,8.582501,3.365703,2.137949,6.850054,3.089697
CpCp13_RS07520,4.875937,6.532434,5.645462,7.091853,5.623138,5.852357,14.351576,5.6768,6.603187,5.708981,11.913936
CpCp13_RS07525,1.153447,0,1.762581,1.704372,1.337608,1.406486,0.936273,2.148321,0,1.957158,4.718809
CpCp13_RS07530,7.353296,0,6.866786,4.980008,0,0,14.590388,15.065243,0,0,7.8788
CpCp13_RS07535,1.539769,1.001862,0.399415,1.197296,0.545603,0.191233,4.243342,1.518901,1.494957,3.725468,1.008217
CpCp13_RS07540,3.379911,0.648933,0.776137,0.825555,0.353402,0.7432,6.926291,1.816308,6.778271,2.068361,1.246731
